,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
4009,SF,3002561,1,0.0,NON-OUTLIER
4017,SF,3002566,10,0.0,NON-OUTLIER
4010,SF,3002560,1,0.0,NON-OUTLIER
4011,SF,3000911,1,0.0,NON-OUTLIER
4012,SF,3001752,1,0.0,NON-OUTLIER
4013,SF,3002562,11,0.0,NON-OUTLIER
4014,SF,3001780,2,0.0,NON-OUTLIER
4015,SF,3002565,2,0.0,NON-OUTLIER
4016,SF,3002564,2,0.0,NON-OUTLIER
3959,SF,3002533,3,0.0,NON-OUTLIER
3957,SF,3000484,2,0.0,NON-OUTLIER
4198,SF,3002770,1,0.0,NON-OUTLIER
3956,SF,3000397,1,0.0,NON-OUTLIER
3899,SF,3001299,8,0.0,NON-OUTLIER
3900,SF,3000443,6,0.0,NON-OUTLIER
3901,SF,3001763,5,0.0,NON-OUTLIER
3902,SF,3000402,2,0.0,NON-OUTLIER
3903,SF,3000027,2,0.0,NON-OUTLIER
3904,SF,3002500,1,0.0,NON-OUTLIER
3905,SF,3001895,2,0.0,NON-OUTLIER
3906,SF,3002501,1,0.0,NON-OUTLIER
3907,SF,3002502,1,0.0,NON-OUTLIER
3908,SF,3002503,2,0.0,NON-OUTLIER
3909,SF,3002504,1,0.0,NON-OUTLIER
3910,SF,3000303,1,0.0,NON-OUTLIER
3911,SF,3002505,1,0.0,NON-OUTLIER
3912,SF,3002506,2,0.0,NON-OUTLIER
3913,SF,3001293,1,0.0,NON-OUTLIER
3914,SF,3002507,1,0.0,NON-OUTLIER
3915,SF,3000269,1,0.0,NON-OUTLIER
3898,SF,3000631,1,0.0,NON-OUTLIER
3897,SF,3002499,1,0.0,NON-OUTLIER
3896,SF,3001432,1,0.0,NON-OUTLIER
3886,SF,3002493,1,0.0,NON-OUTLIER
3879,SF,3001507,1,0.0,NON-OUTLIER
3880,SF,3002489,1,0.0,NON-OUTLIER
3881,SF,3002000,4,0.0,NON-OUTLIER
3882,SF,3000841,1,0.0,NON-OUTLIER
3883,SF,3002490,1,0.0,NON-OUTLIER
3884,SF,3002491,2,0.0,NON-OUTLIER
3885,SF,3002492,2,0.0,NON-OUTLIER
3887,SF,3002494,1,0.0,NON-OUTLIER
3895,SF,3002498,2,0.0,NON-OUTLIER
3888,SF,3002495,2,0.0,NON-OUTLIER
3889,SF,3001171,1,0.0,NON-OUTLIER
3890,SF,3001265,2,0.0,NON-OUTLIER
3891,SF,3000871,2,0.0,NON-OUTLIER
3892,SF,3001071,1,0.0,NON-OUTLIER
3893,SF,3002496,1,0.0,NON-OUTLIER
3894,SF,3002497,1,0.0,NON-OUTLIER
3916,SF,3001568,7,0.0,NON-OUTLIER
3917,SF,3002508,1,0.0,NON-OUTLIER
3918,SF,3002509,2,0.0,NON-OUTLIER
3947,SF,3001545,5,0.0,NON-OUTLIER
3940,SF,3002523,1,0.0,NON-OUTLIER
3941,SF,3002524,2,0.0,NON-OUTLIER
3942,SF,3002525,3,0.0,NON-OUTLIER
3943,SF,3002526,3,0.0,NON-OUTLIER
3944,SF,3000432,1,0.0,NON-OUTLIER
3945,SF,3002527,1,0.0,NON-OUTLIER
3946,SF,3002528,2,0.0,NON-OUTLIER
3948,SF,3002529,2,0.0,NON-OUTLIER
3938,SF,3001191,2,0.0,NON-OUTLIER
3949,SF,3000355,7,0.0,NON-OUTLIER
3950,SF,3001298,1,0.0,NON-OUTLIER
3951,SF,3001692,1,0.0,NON-OUTLIER
3952,SF,3001338,1,0.0,NON-OUTLIER
3953,SF,3002531,1,0.0,NON-OUTLIER
3954,SF,3002532,2,0.0,NON-OUTLIER
3955,SF,3000172,1,0.0,NON-OUTLIER
3939,SF,3000188,1,0.0,NON-OUTLIER
3937,SF,3002522,1,0.0,NON-OUTLIER
3919,SF,3000719,1,0.0,NON-OUTLIER
3927,SF,3002516,2,0.0,NON-OUTLIER
3920,SF,3002510,1,0.0,NON-OUTLIER
3921,SF,3002511,1,0.0,NON-OUTLIER
3922,SF,3001367,2,0.0,NON-OUTLIER
3923,SF,3001374,4,0.0,NON-OUTLIER
3924,SF,3002513,2,0.0,NON-OUTLIER
3925,SF,3002514,2,0.0,NON-OUTLIER
3926,SF,3002515,2,0.0,NON-OUTLIER
3928,SF,3002517,2,0.0,NON-OUTLIER
3936,SF,3002521,1,0.0,NON-OUTLIER
3929,SF,3001280,1,0.0,NON-OUTLIER
3930,SF,3000823,1,0.0,NON-OUTLIER
3931,SF,3001669,1,0.0,NON-OUTLIER
3932,SF,3002518,1,0.0,NON-OUTLIER
3933,SF,3001362,2,0.0,NON-OUTLIER
3934,SF,3002519,2,0.0,NON-OUTLIER
3935,SF,3002520,1,0.0,NON-OUTLIER
4037,SF,3002580,2,0.0,NON-OUTLIER
4038,SF,3002577,1,0.0,NON-OUTLIER
4039,SF,3002578,1,0.0,NON-OUTLIER
4040,SF,3002582,2,0.0,NON-OUTLIER
4141,SF,3000358,1,0.0,NON-OUTLIER
4142,SF,3002626,1,0.0,NON-OUTLIER
4143,SF,3002627,1,0.0,NON-OUTLIER
4144,SF,3002628,1,0.0,NON-OUTLIER
4145,SF,3002629,4,0.0,NON-OUTLIER
4146,SF,3002630,2,0.0,NON-OUTLIER
4147,SF,3002631,2,0.0,NON-OUTLIER
4148,SF,3002632,1,0.0,NON-OUTLIER
4149,SF,3002633,1,0.0,NON-OUTLIER
4150,SF,3002634,3,0.0,NON-OUTLIER
4151,SF,3001696,2,0.0,NON-OUTLIER
4152,SF,3001657,1,0.0,NON-OUTLIER
4153,SF,3001718,1,0.0,NON-OUTLIER
4154,SF,3002635,1,0.0,NON-OUTLIER
4155,SF,3002636,1,0.0,NON-OUTLIER
4156,SF,3001757,1,0.0,NON-OUTLIER
4157,SF,3001973,1,0.0,NON-OUTLIER
4140,SF,3002625,1,0.0,NON-OUTLIER
4139,SF,3001660,1,0.0,NON-OUTLIER
4138,SF,3002624,2,0.0,NON-OUTLIER
4128,SF,3002756,1,0.0,NON-OUTLIER
4121,SF,3002750,1,0.0,NON-OUTLIER
4122,SF,3002751,1,0.0,NON-OUTLIER
4123,SF,3002752,1,0.0,NON-OUTLIER
4124,SF,3002753,1,0.0,NON-OUTLIER
4125,SF,3002754,1,0.0,NON-OUTLIER
4126,SF,3002755,1,0.0,NON-OUTLIER
4127,SF,3001226,3,0.0,NON-OUTLIER
4129,SF,3002757,1,0.0,NON-OUTLIER
4137,SF,3002622,2,0.0,NON-OUTLIER
4130,SF,3001988,1,0.0,NON-OUTLIER
4131,SF,3002758,1,0.0,NON-OUTLIER
4132,SF,3002759,1,0.0,NON-OUTLIER
4133,SF,3002760,2,0.0,NON-OUTLIER
4134,SF,3002619,3,0.0,NON-OUTLIER
4135,SF,3002620,2,0.0,NON-OUTLIER
4136,SF,3002621,2,0.0,NON-OUTLIER
4158,SF,3002637,2,0.0,NON-OUTLIER
4159,SF,3002638,2,0.0,NON-OUTLIER
4160,SF,3002640,1,0.0,NON-OUTLIER
4189,SF,3002669,2,0.0,NON-OUTLIER
4182,SF,3002763,2,0.0,NON-OUTLIER
4183,SF,3002668,3,0.0,NON-OUTLIER
4184,SF,3000852,1,0.0,NON-OUTLIER
4185,SF,3002764,1,0.0,NON-OUTLIER
4186,SF,3002765,1,0.0,NON-OUTLIER
4187,SF,3002766,1,0.0,NON-OUTLIER
4188,SF,3001798,1,0.0,NON-OUTLIER
4190,SF,3002768,1,0.0,NON-OUTLIER
4180,SF,3002762,1,0.0,NON-OUTLIER
4191,SF,3002767,1,0.0,NON-OUTLIER
4192,SF,3002672,3,0.0,NON-OUTLIER
4193,SF,3002671,1,0.0,NON-OUTLIER
4194,SF,3002648,1,0.0,NON-OUTLIER
4195,SF,3002649,1,0.0,NON-OUTLIER
4196,SF,3002769,1,0.0,NON-OUTLIER
4197,SF,3002650,1,0.0,NON-OUTLIER
4181,SF,3002647,10,0.0,NON-OUTLIER
4179,SF,3002646,1,0.0,NON-OUTLIER
4161,SF,3002779,5,0.0,NON-OUTLIER
4169,SF,3002645,2,0.0,NON-OUTLIER
4162,SF,3002641,3,0.0,NON-OUTLIER
4163,SF,3002658,1,0.0,NON-OUTLIER
4164,SF,3002659,2,0.0,NON-OUTLIER
4165,SF,3002642,1,0.0,NON-OUTLIER
4166,SF,3002660,1,0.0,NON-OUTLIER
4167,SF,3002661,1,0.0,NON-OUTLIER
4168,SF,3002662,2,0.0,NON-OUTLIER
4170,SF,3002643,2,0.0,NON-OUTLIER
4178,SF,3002761,2,0.0,NON-OUTLIER
4171,SF,3002644,2,0.0,NON-OUTLIER
4172,SF,3002663,1,0.0,NON-OUTLIER
4173,SF,3002664,1,0.0,NON-OUTLIER
4174,SF,3002665,1,0.0,NON-OUTLIER
4175,SF,3001109,1,0.0,NON-OUTLIER
4176,SF,3002666,3,0.0,NON-OUTLIER
4177,SF,3002667,1,0.0,NON-OUTLIER
4120,SF,3002749,1,0.0,NON-OUTLIER
4119,SF,3002748,1,0.0,NON-OUTLIER
4118,SF,3002618,3,0.0,NON-OUTLIER
4068,SF,3001943,2,0.0,NON-OUTLIER
4061,SF,3002599,2,0.0,NON-OUTLIER
4062,SF,3001218,2,0.0,NON-OUTLIER
4063,SF,3001737,4,0.0,NON-OUTLIER
4064,SF,3002601,1,0.0,NON-OUTLIER
4065,SF,3001719,2,0.0,NON-OUTLIER
4066,SF,3002603,2,0.0,NON-OUTLIER
4067,SF,3000198,1,0.0,NON-OUTLIER
4069,SF,3000234,1,0.0,NON-OUTLIER
4059,SF,3002597,1,0.0,NON-OUTLIER
4070,SF,3002027,6,0.0,NON-OUTLIER
4071,SF,3000461,1,0.0,NON-OUTLIER
4072,SF,3001845,1,0.0,NON-OUTLIER
4073,SF,3000503,4,0.0,NON-OUTLIER
4074,SF,3000526,2,0.0,NON-OUTLIER
4075,SF,3000769,2,0.0,NON-OUTLIER
4076,SF,3000196,1,0.0,NON-OUTLIER
4060,SF,3002598,2,0.0,NON-OUTLIER
4058,SF,3002596,1,0.0,NON-OUTLIER
4078,SF,3002605,1,0.0,NON-OUTLIER
4048,SF,3002589,2,0.0,NON-OUTLIER
4041,SF,3002583,1,0.0,NON-OUTLIER
4042,SF,3002584,1,0.0,NON-OUTLIER
4043,SF,3002585,1,0.0,NON-OUTLIER
4044,SF,3002586,1,0.0,NON-OUTLIER
4045,SF,3002587,1,0.0,NON-OUTLIER
4046,SF,3002588,1,0.0,NON-OUTLIER
4047,SF,3000967,1,0.0,NON-OUTLIER
4049,SF,3002591,1,0.0,NON-OUTLIER
4057,SF,3002595,2,0.0,NON-OUTLIER
4050,SF,3002590,5,0.0,NON-OUTLIER
4051,SF,3001400,1,0.0,NON-OUTLIER
4052,SF,3002592,1,0.0,NON-OUTLIER
4053,SF,3001990,2,0.0,NON-OUTLIER
4054,SF,3002593,2,0.0,NON-OUTLIER
4055,SF,3002594,10,0.0,NON-OUTLIER
4056,SF,3001729,1,0.0,NON-OUTLIER
4077,SF,3001169,2,0.0,NON-OUTLIER
4079,SF,3002731,2,0.0,NON-OUTLIER
4117,SF,3002747,1,0.0,NON-OUTLIER
4108,SF,3002738,1,0.0,NON-OUTLIER
4101,SF,3002616,13,0.0,NON-OUTLIER
4102,SF,3000786,1,0.0,NON-OUTLIER
4103,SF,3002683,3,0.0,NON-OUTLIER
4104,SF,3001406,1,0.0,NON-OUTLIER
4105,SF,3001485,3,0.0,NON-OUTLIER
4106,SF,3002617,1,0.0,NON-OUTLIER
4107,SF,3002737,1,0.0,NON-OUTLIER
4109,SF,3002739,1,0.0,NON-OUTLIER
4099,SF,3000341,1,0.0,NON-OUTLIER
4110,SF,3002740,1,0.0,NON-OUTLIER
4111,SF,3002741,1,0.0,NON-OUTLIER
4112,SF,3002742,2,0.0,NON-OUTLIER
4113,SF,3002743,2,0.0,NON-OUTLIER
4114,SF,3002744,1,0.0,NON-OUTLIER
4115,SF,3002745,1,0.0,NON-OUTLIER
4116,SF,3002746,1,0.0,NON-OUTLIER
4100,SF,3002615,14,0.0,NON-OUTLIER
4098,SF,3001107,1,0.0,NON-OUTLIER
4080,SF,3002732,1,0.0,NON-OUTLIER
4088,SF,3001136,1,0.0,NON-OUTLIER
4081,SF,3002733,11,0.0,NON-OUTLIER
4082,SF,3002734,2,0.0,NON-OUTLIER
4083,SF,3002735,1,0.0,NON-OUTLIER
4084,SF,3002736,42,0.0,NON-OUTLIER
4085,SF,3001288,2,0.0,NON-OUTLIER
4086,SF,3001303,2,0.0,NON-OUTLIER
4087,SF,3002607,1,0.0,NON-OUTLIER
4089,SF,3002608,1,0.0,NON-OUTLIER
4097,SF,3002614,1,0.0,NON-OUTLIER
4090,SF,3001144,1,0.0,NON-OUTLIER
4091,SF,3002610,1,0.0,NON-OUTLIER
4092,SF,3002609,1,0.0,NON-OUTLIER
4093,SF,3001022,2,0.0,NON-OUTLIER
4094,SF,3002611,1,0.0,NON-OUTLIER
4095,SF,3002612,1,0.0,NON-OUTLIER
4096,SF,3002613,2,0.0,NON-OUTLIER
4522,FA,4001138,19,0.0,NON-OUTLIER
4523,FA,4000943,53,0.0,NON-OUTLIER
4524,FA,4003704,25,0.0,NON-OUTLIER
4928,FA,4001227,24,0.0,NON-OUTLIER
4950,FA,4002966,11,0.0,NON-OUTLIER
4951,FA,4003150,7,0.0,NON-OUTLIER
4952,FA,4002135,24,0.0,NON-OUTLIER
4953,FA,4002884,11,0.0,NON-OUTLIER
4954,FA,4004055,46,0.0,NON-OUTLIER
4955,FA,4001402,12,0.0,NON-OUTLIER
4956,FA,4002345,2,0.0,NON-OUTLIER
4957,FA,4002480,6,0.0,NON-OUTLIER
4958,FA,4002876,7,0.0,NON-OUTLIER
4959,FA,4000797,26,0.0,NON-OUTLIER
4960,FA,4001757,9,0.0,NON-OUTLIER
4961,FA,4000432,9,0.0,NON-OUTLIER
4962,FA,4000106,10,0.0,NON-OUTLIER
4963,FA,4007559,7,0.0,NON-OUTLIER
4964,FA,4001943,3,0.0,NON-OUTLIER
4965,FA,4000845,18,0.0,NON-OUTLIER
4966,FA,4004711,14,0.0,NON-OUTLIER
4949,FA,4000865,17,0.0,NON-OUTLIER
4948,FA,4003066,5,0.0,NON-OUTLIER
4947,FA,4000510,28,0.0,NON-OUTLIER
4937,FA,4001344,30,0.0,NON-OUTLIER
4930,FA,4004362,2,0.0,NON-OUTLIER
4931,FA,4002867,32,0.0,NON-OUTLIER
4932,FA,4001749,24,0.0,NON-OUTLIER
4933,FA,4002098,15,0.0,NON-OUTLIER
4934,FA,4002679,6,0.0,NON-OUTLIER
4935,FA,4002101,22,0.0,NON-OUTLIER
4936,FA,4001235,4,0.0,NON-OUTLIER
4938,FA,4000759,59,0.0,NON-OUTLIER
4946,FA,4007695,5,0.0,NON-OUTLIER
4939,FA,4001874,4,0.0,NON-OUTLIER
4940,FA,4000242,10,0.0,NON-OUTLIER
4941,FA,4002161,16,0.0,NON-OUTLIER
4942,FA,4003212,26,0.0,NON-OUTLIER
4943,FA,4002766,37,0.0,NON-OUTLIER
4944,FA,4003614,14,0.0,NON-OUTLIER
4945,FA,4000980,10,0.0,NON-OUTLIER
4967,FA,4000262,5,0.0,NON-OUTLIER
4968,FA,4003103,16,0.0,NON-OUTLIER
4969,FA,4000857,40,0.0,NON-OUTLIER
4998,FA,4003854,4,0.0,NON-OUTLIER
4991,FA,4000846,39,0.0,NON-OUTLIER
4992,FA,4000456,17,0.0,NON-OUTLIER
4993,FA,4003504,9,0.0,NON-OUTLIER
4994,FA,4000119,5,0.0,NON-OUTLIER
4995,FA,4000729,32,0.0,NON-OUTLIER
4996,FA,4003841,41,0.0,NON-OUTLIER
4997,FA,4004042,7,0.0,NON-OUTLIER
4999,FA,4003261,7,0.0,NON-OUTLIER
4989,FA,4000291,56,0.0,NON-OUTLIER
5000,FA,4001710,6,0.0,NON-OUTLIER
5001,FA,4002406,3,0.0,NON-OUTLIER
5002,FA,4003271,14,0.0,NON-OUTLIER
5003,FA,4002227,4,0.0,NON-OUTLIER
5004,FA,4001483,4,0.0,NON-OUTLIER
5005,FA,4003765,6,0.0,NON-OUTLIER
5006,FA,4001279,6,0.0,NON-OUTLIER
4990,FA,4002301,45,0.0,NON-OUTLIER
4988,FA,4000101,21,0.0,NON-OUTLIER
4970,FA,4002965,11,0.0,NON-OUTLIER
4978,FA,4004728,3,0.0,NON-OUTLIER
4971,FA,4004393,3,0.0,NON-OUTLIER
4972,FA,4000034,9,0.0,NON-OUTLIER
4973,FA,4007562,16,0.0,NON-OUTLIER
4974,FA,4001530,2,0.0,NON-OUTLIER
4975,FA,4003251,6,0.0,NON-OUTLIER
4976,FA,4002704,4,0.0,NON-OUTLIER
4977,FA,4002384,6,0.0,NON-OUTLIER
4979,FA,4002527,13,0.0,NON-OUTLIER
4987,FA,4007549,5,0.0,NON-OUTLIER
4980,FA,4003124,77,0.0,NON-OUTLIER
4981,FA,4002956,2,0.0,NON-OUTLIER
4982,FA,4003270,7,0.0,NON-OUTLIER
4983,FA,4000764,10,0.0,NON-OUTLIER
4984,FA,4003294,6,0.0,NON-OUTLIER
4985,FA,4001425,27,0.0,NON-OUTLIER
4986,FA,4001772,8,0.0,NON-OUTLIER
4929,FA,4003498,24,0.0,NON-OUTLIER
4927,FA,4001827,20,0.0,NON-OUTLIER
4847,FA,4003921,2,0.0,NON-OUTLIER
4926,FA,4004609,2,0.0,NON-OUTLIER
4869,FA,4001024,13,0.0,NON-OUTLIER
4870,FA,4001063,22,0.0,NON-OUTLIER
4871,FA,4000864,50,0.0,NON-OUTLIER
4872,FA,4003421,3,0.0,NON-OUTLIER
4873,FA,4004272,10,0.0,NON-OUTLIER
4874,FA,4002459,4,0.0,NON-OUTLIER
4875,FA,4003972,4,0.0,NON-OUTLIER
4876,FA,4000801,17,0.0,NON-OUTLIER
4877,FA,4004716,10,0.0,NON-OUTLIER
4878,FA,4001989,12,0.0,NON-OUTLIER
4879,FA,4001168,40,0.0,NON-OUTLIER
4880,FA,4003086,8,0.0,NON-OUTLIER
4881,FA,4000766,21,0.0,NON-OUTLIER
4882,FA,4001195,5,0.0,NON-OUTLIER
4883,FA,4000884,9,0.0,NON-OUTLIER
4884,FA,4003045,14,0.0,NON-OUTLIER
4885,FA,4002983,6,0.0,NON-OUTLIER
4868,FA,4003617,3,0.0,NON-OUTLIER
4867,FA,4001134,4,0.0,NON-OUTLIER
4866,FA,4007533,9,0.0,NON-OUTLIER
4856,FA,4001957,13,0.0,NON-OUTLIER
4849,FA,4000862,7,0.0,NON-OUTLIER
4850,FA,4002413,7,0.0,NON-OUTLIER
4851,FA,4000471,3,0.0,NON-OUTLIER
4852,FA,4000889,6,0.0,NON-OUTLIER
4853,FA,4002293,5,0.0,NON-OUTLIER
4854,FA,4003567,12,0.0,NON-OUTLIER
4855,FA,4000880,4,0.0,NON-OUTLIER
4857,FA,4003838,7,0.0,NON-OUTLIER
4865,FA,4000954,4,0.0,NON-OUTLIER
4858,FA,4003252,4,0.0,NON-OUTLIER
4859,FA,4001384,75,0.0,NON-OUTLIER
4860,FA,4005307,7,0.0,NON-OUTLIER
4861,FA,4002439,13,0.0,NON-OUTLIER
4862,FA,4000430,17,0.0,NON-OUTLIER
4863,FA,4003895,5,0.0,NON-OUTLIER
4864,FA,4000120,4,0.0,NON-OUTLIER
4886,FA,4001857,6,0.0,NON-OUTLIER
4887,FA,4001164,4,0.0,NON-OUTLIER
4888,FA,4003905,5,0.0,NON-OUTLIER
4917,FA,4002091,24,0.0,NON-OUTLIER
4910,FA,4001751,7,0.0,NON-OUTLIER
4911,FA,4000202,99,0.0,NON-OUTLIER
4912,FA,4000773,5,0.0,NON-OUTLIER
4913,FA,4002330,9,0.0,NON-OUTLIER
4914,FA,4001256,27,0.0,NON-OUTLIER
4915,FA,4002664,7,0.0,NON-OUTLIER
4916,FA,4006552,2,0.0,NON-OUTLIER
4918,FA,4002104,10,0.0,NON-OUTLIER
4908,FA,4003318,19,0.0,NON-OUTLIER
4919,FA,4001062,56,0.0,NON-OUTLIER
4920,FA,4002118,52,0.0,NON-OUTLIER
4921,FA,4003236,4,0.0,NON-OUTLIER
4922,FA,4001201,32,0.0,NON-OUTLIER
4923,FA,4005119,1,0.0,NON-OUTLIER
4924,FA,4003413,29,0.0,NON-OUTLIER
4925,FA,4001007,18,0.0,NON-OUTLIER
4909,FA,4000251,8,0.0,NON-OUTLIER
4907,FA,4002121,7,0.0,NON-OUTLIER
4889,FA,4006241,13,0.0,NON-OUTLIER
4897,FA,4002547,49,0.0,NON-OUTLIER
4890,FA,4001603,4,0.0,NON-OUTLIER
4891,FA,4003593,11,0.0,NON-OUTLIER
4892,FA,4003139,8,0.0,NON-OUTLIER
4893,FA,4001139,23,0.0,NON-OUTLIER
4894,FA,4001156,4,0.0,NON-OUTLIER
4895,FA,4002754,9,0.0,NON-OUTLIER
4896,FA,4001067,4,0.0,NON-OUTLIER
4898,FA,4006225,2,0.0,NON-OUTLIER
4906,FA,4000970,22,0.0,NON-OUTLIER
4899,FA,4001884,9,0.0,NON-OUTLIER
4900,FA,4001983,7,0.0,NON-OUTLIER
4901,FA,4002701,7,0.0,NON-OUTLIER
4902,FA,4005885,11,0.0,NON-OUTLIER
4903,FA,4006243,5,0.0,NON-OUTLIER
4904,FA,4002634,9,0.0,NON-OUTLIER
4905,FA,4001873,2,0.0,NON-OUTLIER
5007,FA,4001312,9,0.0,NON-OUTLIER
5008,FA,4003562,15,0.0,NON-OUTLIER
5009,FA,4002362,4,0.0,NON-OUTLIER
5010,FA,4003834,36,0.0,NON-OUTLIER
5111,FA,4000107,3,0.0,NON-OUTLIER
5112,FA,4000823,6,0.0,NON-OUTLIER
5113,FA,4007541,17,0.0,NON-OUTLIER
5114,FA,4000108,3,0.0,NON-OUTLIER
5115,FA,4000109,4,0.0,NON-OUTLIER
5116,FA,4003220,18,0.0,NON-OUTLIER
5117,FA,4000110,1,0.0,NON-OUTLIER
5118,FA,4000111,2,0.0,NON-OUTLIER
5119,FA,4000112,1,0.0,NON-OUTLIER
5120,FA,4002269,3,0.0,NON-OUTLIER
5121,FA,4000113,2,0.0,NON-OUTLIER
5122,FA,4003146,4,0.0,NON-OUTLIER
5123,FA,4000114,1,0.0,NON-OUTLIER
5124,FA,4000116,3,0.0,NON-OUTLIER
5125,FA,4000115,3,0.0,NON-OUTLIER
5126,FA,4000014,10,0.0,NON-OUTLIER
5127,FA,4000089,8,0.0,NON-OUTLIER
5110,FA,4000105,1,0.0,NON-OUTLIER
5109,FA,4003591,18,0.0,NON-OUTLIER
5108,FA,4000921,3,0.0,NON-OUTLIER
5098,FA,4000096,2,0.0,NON-OUTLIER
5091,FA,4000732,16,0.0,NON-OUTLIER
5092,FA,4000117,15,0.0,NON-OUTLIER
5093,FA,4000100,1,0.0,NON-OUTLIER
5094,FA,4000094,3,0.0,NON-OUTLIER
5095,FA,4000095,22,0.0,NON-OUTLIER
5096,FA,4000102,3,0.0,NON-OUTLIER
5097,FA,4000103,4,0.0,NON-OUTLIER
5099,FA,4000004,23,0.0,NON-OUTLIER
5107,FA,4000104,6,0.0,NON-OUTLIER
5100,FA,4003257,7,0.0,NON-OUTLIER
5101,FA,4000097,8,0.0,NON-OUTLIER
5102,FA,4000568,8,0.0,NON-OUTLIER
5103,FA,4000072,6,0.0,NON-OUTLIER
5104,FA,4000098,3,0.0,NON-OUTLIER
5105,FA,4002136,18,0.0,NON-OUTLIER
5106,FA,4001852,19,0.0,NON-OUTLIER
5128,FA,4000050,5,0.0,NON-OUTLIER
5129,FA,4004169,12,0.0,NON-OUTLIER
5130,FA,4003234,19,0.0,NON-OUTLIER
5159,FA,4000071,8,0.0,NON-OUTLIER
5152,FA,4000057,1,0.0,NON-OUTLIER
5153,FA,4000023,1,0.0,NON-OUTLIER
5154,FA,4002903,4,0.0,NON-OUTLIER
5155,FA,4000354,4,0.0,NON-OUTLIER
5156,FA,4001815,4,0.0,NON-OUTLIER
5157,FA,4000040,7,0.0,NON-OUTLIER
5158,FA,4001401,2,0.0,NON-OUTLIER
5160,FA,4000042,47,0.0,NON-OUTLIER
5150,FA,4001094,4,0.0,NON-OUTLIER
5161,FA,4002653,16,0.0,NON-OUTLIER
5162,FA,4000134,8,0.0,NON-OUTLIER
5163,FA,4003719,3,0.0,NON-OUTLIER
5164,FA,4000191,7,0.0,NON-OUTLIER
5165,FA,4000064,1,0.0,NON-OUTLIER
5166,FA,4000062,14,0.0,NON-OUTLIER
5167,FA,4007731,5,0.0,NON-OUTLIER
5151,FA,4000007,6,0.0,NON-OUTLIER
5149,FA,4000132,6,0.0,NON-OUTLIER
5131,FA,4005305,7,0.0,NON-OUTLIER
5139,FA,4000126,3,0.0,NON-OUTLIER
5132,FA,4000073,6,0.0,NON-OUTLIER
5133,FA,4000053,10,0.0,NON-OUTLIER
5134,FA,4000121,42,0.0,NON-OUTLIER
5135,FA,4000122,12,0.0,NON-OUTLIER
5136,FA,4000123,5,0.0,NON-OUTLIER
5137,FA,4003245,23,0.0,NON-OUTLIER
5138,FA,4000124,18,0.0,NON-OUTLIER
5140,FA,4000125,7,0.0,NON-OUTLIER
5148,FA,4000130,6,0.0,NON-OUTLIER
5141,FA,4000811,2,0.0,NON-OUTLIER
5142,FA,4002191,6,0.0,NON-OUTLIER
5143,FA,4002000,11,0.0,NON-OUTLIER
5144,FA,4000127,1,0.0,NON-OUTLIER
5145,FA,4000129,5,0.0,NON-OUTLIER
5146,FA,4003749,28,0.0,NON-OUTLIER
5147,FA,4001721,10,0.0,NON-OUTLIER
5090,FA,4000092,2,0.0,NON-OUTLIER
5089,FA,4000056,14,0.0,NON-OUTLIER
5088,FA,4000066,2,0.0,NON-OUTLIER
5038,FA,4000920,7,0.0,NON-OUTLIER
5031,FA,4003658,6,0.0,NON-OUTLIER
5032,FA,4003186,4,0.0,NON-OUTLIER
5033,FA,4003204,3,0.0,NON-OUTLIER
5034,FA,4003202,11,0.0,NON-OUTLIER
5035,FA,4000451,6,0.0,NON-OUTLIER
5036,FA,4000426,4,0.0,NON-OUTLIER
5037,FA,4002889,5,0.0,NON-OUTLIER
5039,FA,4002918,6,0.0,NON-OUTLIER
5029,FA,4001193,6,0.0,NON-OUTLIER
5040,FA,4006143,14,0.0,NON-OUTLIER
5041,FA,4002994,25,0.0,NON-OUTLIER
5042,FA,4000624,25,0.0,NON-OUTLIER
5043,FA,4003887,5,0.0,NON-OUTLIER
5044,FA,4003711,3,0.0,NON-OUTLIER
5045,FA,4001116,40,0.0,NON-OUTLIER
5046,FA,4006189,17,0.0,NON-OUTLIER
5030,FA,4006968,4,0.0,NON-OUTLIER
5028,FA,4001241,3,0.0,NON-OUTLIER
5048,FA,4001085,3,0.0,NON-OUTLIER
5018,FA,4005484,1,0.0,NON-OUTLIER
5011,FA,4002340,20,0.0,NON-OUTLIER
5012,FA,4003912,13,0.0,NON-OUTLIER
5013,FA,4001202,8,0.0,NON-OUTLIER
5014,FA,4002353,3,0.0,NON-OUTLIER
5015,FA,4003313,6,0.0,NON-OUTLIER
5016,FA,4000427,20,0.0,NON-OUTLIER
5017,FA,4003995,11,0.0,NON-OUTLIER
5019,FA,4003224,19,0.0,NON-OUTLIER
5027,FA,4000553,3,0.0,NON-OUTLIER
5020,FA,4002772,15,0.0,NON-OUTLIER
5021,FA,4004881,2,0.0,NON-OUTLIER
5022,FA,4000634,6,0.0,NON-OUTLIER
5023,FA,4003211,2,0.0,NON-OUTLIER
5024,FA,4001551,15,0.0,NON-OUTLIER
5025,FA,4000387,6,0.0,NON-OUTLIER
5026,FA,4006578,14,0.0,NON-OUTLIER
5047,FA,4002003,3,0.0,NON-OUTLIER
5049,FA,4003050,6,0.0,NON-OUTLIER
5087,FA,4004641,6,0.0,NON-OUTLIER
