,label_column,label_value,count_samples_in_group,percentage_above_min_value,group
10193,FA,4004044,1,100.0,HIGH
10194,FA,4004045,2,100.0,HIGH
10195,FA,4001242,2,100.0,HIGH
10196,FA,4004046,1,100.0,HIGH
10197,FA,4004744,3,100.0,HIGH
10218,FA,4005398,4,100.0,HIGH
10220,FA,4005424,2,100.0,HIGH
10258,FA,4004790,1,100.0,HIGH
10249,FA,4004827,1,100.0,HIGH
10242,FA,4006031,6,100.0,HIGH
10243,FA,4007810,5,100.0,HIGH
10244,FA,4005023,2,100.0,HIGH
10245,FA,4005024,1,100.0,HIGH
10246,FA,4004828,1,100.0,HIGH
10247,FA,4005030,1,100.0,HIGH
10248,FA,4005032,1,100.0,HIGH
10250,FA,4005033,1,100.0,HIGH
10240,FA,4005988,4,100.0,HIGH
10251,FA,4005405,2,100.0,HIGH
10252,FA,4005035,2,100.0,HIGH
10253,FA,4005042,2,100.0,HIGH
10254,FA,4005046,1,100.0,HIGH
10255,FA,4006290,4,100.0,HIGH
10256,FA,4005054,3,100.0,HIGH
10257,FA,4005164,3,100.0,HIGH
10241,FA,4005843,7,100.0,HIGH
10239,FA,4005889,2,100.0,HIGH
10221,FA,4005441,1,100.0,HIGH
10229,FA,4005468,2,100.0,HIGH
10222,FA,4005436,2,100.0,HIGH
10223,FA,4005454,3,100.0,HIGH
10224,FA,4005563,1,100.0,HIGH
10225,FA,4005566,4,100.0,HIGH
10226,FA,4005437,1,100.0,HIGH
10227,FA,4005459,1,100.0,HIGH
10228,FA,4005457,2,100.0,HIGH
10230,FA,4005475,1,100.0,HIGH
10238,FA,4007809,2,100.0,HIGH
10231,FA,4005477,1,100.0,HIGH
10232,FA,4005481,1,100.0,HIGH
10233,FA,4005482,1,100.0,HIGH
10234,FA,4005493,4,100.0,HIGH
10235,FA,4005506,3,100.0,HIGH
10236,FA,4006763,1,100.0,HIGH
10237,FA,4006760,1,100.0,HIGH
10019,FA,4005322,1,100.0,HIGH
10017,FA,4005486,2,100.0,HIGH
9696,FA,4003315,2,100.0,HIGH
9776,FA,4002247,1,100.0,HIGH
9798,FA,4004916,1,100.0,HIGH
9799,FA,4005215,1,100.0,HIGH
9800,FA,4004904,1,100.0,HIGH
9801,FA,4005214,1,100.0,HIGH
9802,FA,4004905,1,100.0,HIGH
9803,FA,4005221,2,100.0,HIGH
9804,FA,4004906,1,100.0,HIGH
9805,FA,4003419,1,100.0,HIGH
9806,FA,4005226,2,100.0,HIGH
9807,FA,4004911,1,100.0,HIGH
9808,FA,4004908,1,100.0,HIGH
9809,FA,4001472,1,100.0,HIGH
9810,FA,4005210,3,100.0,HIGH
9811,FA,4004966,2,100.0,HIGH
9812,FA,4007790,2,100.0,HIGH
9813,FA,4004968,3,100.0,HIGH
9814,FA,4004967,1,100.0,HIGH
9797,FA,4006480,6,100.0,HIGH
9796,FA,4005209,1,100.0,HIGH
9795,FA,4002943,4,100.0,HIGH
9785,FA,4005634,3,100.0,HIGH
9778,FA,4005537,2,100.0,HIGH
9779,FA,4005184,2,100.0,HIGH
9780,FA,4005191,1,100.0,HIGH
9781,FA,4004963,1,100.0,HIGH
9782,FA,4007787,1,100.0,HIGH
9783,FA,4005195,1,100.0,HIGH
9784,FA,4005194,1,100.0,HIGH
9786,FA,4005605,1,100.0,HIGH
9794,FA,4004903,1,100.0,HIGH
9787,FA,4004898,1,100.0,HIGH
9788,FA,4004900,1,100.0,HIGH
9789,FA,4005203,1,100.0,HIGH
9790,FA,4004901,1,100.0,HIGH
9791,FA,4005207,1,100.0,HIGH
9792,FA,4004902,1,100.0,HIGH
9793,FA,4005208,1,100.0,HIGH
9815,FA,4004909,1,100.0,HIGH
9816,FA,4007829,2,100.0,HIGH
9817,FA,4005089,1,100.0,HIGH
9846,FA,4004922,1,100.0,HIGH
9839,FA,4005282,2,100.0,HIGH
9840,FA,4002978,1,100.0,HIGH
9841,FA,4007830,1,100.0,HIGH
9842,FA,4004921,1,100.0,HIGH
9843,FA,4002984,1,100.0,HIGH
9844,FA,4005264,1,100.0,HIGH
9845,FA,4007137,8,100.0,HIGH
9847,FA,4005241,1,100.0,HIGH
9837,FA,4005602,4,100.0,HIGH
9848,FA,4004923,1,100.0,HIGH
9849,FA,4007793,8,100.0,HIGH
9850,FA,4004924,1,100.0,HIGH
9851,FA,4002992,1,100.0,HIGH
9852,FA,4003000,2,100.0,HIGH
9853,FA,4003011,1,100.0,HIGH
9854,FA,4003877,2,100.0,HIGH
9838,FA,4007788,2,100.0,HIGH
9836,FA,4004972,1,100.0,HIGH
9818,FA,4005228,1,100.0,HIGH
9826,FA,4004915,1,100.0,HIGH
9819,FA,4005582,2,100.0,HIGH
9820,FA,4004912,1,100.0,HIGH
9821,FA,4006448,1,100.0,HIGH
9822,FA,4006637,1,100.0,HIGH
9823,FA,4007791,2,100.0,HIGH
9824,FA,4004914,1,100.0,HIGH
9825,FA,4005233,1,100.0,HIGH
9827,FA,4001687,1,100.0,HIGH
9835,FA,4004919,1,100.0,HIGH
9828,FA,4005237,4,100.0,HIGH
9829,FA,4004918,1,100.0,HIGH
9830,FA,4002520,1,100.0,HIGH
9831,FA,4007792,2,100.0,HIGH
9832,FA,4004970,1,100.0,HIGH
9833,FA,4004969,1,100.0,HIGH
9834,FA,4004920,2,100.0,HIGH
9777,FA,4007786,4,100.0,HIGH
9775,FA,4002837,1,100.0,HIGH
10016,FA,4005320,1,100.0,HIGH
9774,FA,4000379,8,100.0,HIGH
9717,FA,4005529,3,100.0,HIGH
9718,FA,4004886,1,100.0,HIGH
9719,FA,4005364,1,100.0,HIGH
9720,FA,4004929,1,100.0,HIGH
9721,FA,4004887,4,100.0,HIGH
9722,FA,4004931,1,100.0,HIGH
9723,FA,4004932,2,100.0,HIGH
9724,FA,4004890,1,100.0,HIGH
9725,FA,4003255,6,100.0,HIGH
9726,FA,4004934,1,100.0,HIGH
9727,FA,4000500,6,100.0,HIGH
9728,FA,4004937,1,100.0,HIGH
9729,FA,4004938,1,100.0,HIGH
9730,FA,4004939,1,100.0,HIGH
9731,FA,4004933,2,100.0,HIGH
9732,FA,4004894,2,100.0,HIGH
9733,FA,4004944,1,100.0,HIGH
9716,FA,4004927,1,100.0,HIGH
9715,FA,4005352,1,100.0,HIGH
9714,FA,4004883,1,100.0,HIGH
9704,FA,4004879,1,100.0,HIGH
9697,FA,4007783,1,100.0,HIGH
9698,FA,4004878,1,100.0,HIGH
9699,FA,4005472,4,100.0,HIGH
9700,FA,4004888,1,100.0,HIGH
9701,FA,4003168,1,100.0,HIGH
9702,FA,4003901,1,100.0,HIGH
9703,FA,4003967,1,100.0,HIGH
9705,FA,4005471,2,100.0,HIGH
9713,FA,4004928,1,100.0,HIGH
9706,FA,4007784,2,100.0,HIGH
9707,FA,4005284,2,100.0,HIGH
9708,FA,4004925,2,100.0,HIGH
9709,FA,4005726,1,100.0,HIGH
9710,FA,4005317,1,100.0,HIGH
9711,FA,4005287,4,100.0,HIGH
9712,FA,4005316,1,100.0,HIGH
9734,FA,4004891,2,100.0,HIGH
9735,FA,4004945,1,100.0,HIGH
9736,FA,4004946,1,100.0,HIGH
9765,FA,4003430,1,100.0,HIGH
9758,FA,4004962,1,100.0,HIGH
9759,FA,4006060,3,100.0,HIGH
9760,FA,4005225,2,100.0,HIGH
9761,FA,4005522,3,100.0,HIGH
9762,FA,4000468,1,100.0,HIGH
9763,FA,4004961,1,100.0,HIGH
9764,FA,4006096,3,100.0,HIGH
9766,FA,4006332,1,100.0,HIGH
9756,FA,4004895,1,100.0,HIGH
9767,FA,4004964,1,100.0,HIGH
9768,FA,4003228,1,100.0,HIGH
9769,FA,4005252,1,100.0,HIGH
9770,FA,4005218,1,100.0,HIGH
9771,FA,4005530,4,100.0,HIGH
9772,FA,4005238,1,100.0,HIGH
9773,FA,4002823,1,100.0,HIGH
9757,FA,4005568,1,100.0,HIGH
9755,FA,4005822,1,100.0,HIGH
9737,FA,4005122,2,100.0,HIGH
9745,FA,4004952,1,100.0,HIGH
9738,FA,4007789,1,100.0,HIGH
9739,FA,4004953,1,100.0,HIGH
9740,FA,4004948,2,100.0,HIGH
9741,FA,4006618,3,100.0,HIGH
9742,FA,4004950,1,100.0,HIGH
9743,FA,4004954,1,100.0,HIGH
9744,FA,4003311,1,100.0,HIGH
9746,FA,4002328,1,100.0,HIGH
9754,FA,4005236,2,100.0,HIGH
9747,FA,4005463,2,100.0,HIGH
9748,FA,4005531,3,100.0,HIGH
9749,FA,4002793,2,100.0,HIGH
9750,FA,4002893,1,100.0,HIGH
9751,FA,4004955,1,100.0,HIGH
9752,FA,4005240,1,100.0,HIGH
9753,FA,4006682,1,100.0,HIGH
9855,FA,4003954,3,100.0,HIGH
9856,FA,4007794,2,100.0,HIGH
9857,FA,4003182,1,100.0,HIGH
9858,FA,4004974,1,100.0,HIGH
9959,FA,4005223,4,100.0,HIGH
9960,FA,4005229,2,100.0,HIGH
9961,FA,4005230,1,100.0,HIGH
9962,FA,4003782,1,100.0,HIGH
9963,FA,4004008,1,100.0,HIGH
9964,FA,4005239,5,100.0,HIGH
9965,FA,4005434,2,100.0,HIGH
9966,FA,4005433,1,100.0,HIGH
9967,FA,4005235,1,100.0,HIGH
9968,FA,4004009,1,100.0,HIGH
9969,FA,4003321,1,100.0,HIGH
9970,FA,4005435,1,100.0,HIGH
9971,FA,4005243,3,100.0,HIGH
9972,FA,4005439,4,100.0,HIGH
9973,FA,4005527,1,100.0,HIGH
9974,FA,4005242,4,100.0,HIGH
9975,FA,4005255,3,100.0,HIGH
9958,FA,4003129,1,100.0,HIGH
9957,FA,4005187,1,100.0,HIGH
9956,FA,4003815,2,100.0,HIGH
9946,FA,4003952,1,100.0,HIGH
9939,FA,4003945,7,100.0,HIGH
9940,FA,4003873,2,100.0,HIGH
9941,FA,4004001,1,100.0,HIGH
9942,FA,4004003,1,100.0,HIGH
9943,FA,4003755,2,100.0,HIGH
9944,FA,4002386,1,100.0,HIGH
9945,FA,4003726,1,100.0,HIGH
9947,FA,4003722,1,100.0,HIGH
9955,FA,4005193,1,100.0,HIGH
9948,FA,4003924,1,100.0,HIGH
9949,FA,4005331,3,100.0,HIGH
9950,FA,4005336,1,100.0,HIGH
9951,FA,4005382,2,100.0,HIGH
9952,FA,4005345,1,100.0,HIGH
9953,FA,4005370,1,100.0,HIGH
9954,FA,4005390,2,100.0,HIGH
9976,FA,4002571,1,100.0,HIGH
9977,FA,4005260,2,100.0,HIGH
9978,FA,4005244,1,100.0,HIGH
10007,FA,4005275,1,100.0,HIGH
10000,FA,4003404,1,100.0,HIGH
10001,FA,4005292,1,100.0,HIGH
10002,FA,4005295,2,100.0,HIGH
10003,FA,4005306,1,100.0,HIGH
10004,FA,4005300,1,100.0,HIGH
10005,FA,4005495,1,100.0,HIGH
10006,FA,4005340,1,100.0,HIGH
10008,FA,4005311,1,100.0,HIGH
9998,FA,4005423,2,100.0,HIGH
10009,FA,4007454,1,100.0,HIGH
10010,FA,4007194,1,100.0,HIGH
10011,FA,4003502,1,100.0,HIGH
10012,FA,4005315,2,100.0,HIGH
10013,FA,4005319,4,100.0,HIGH
10014,FA,4005731,2,100.0,HIGH
10015,FA,4002991,1,100.0,HIGH
9999,FA,4005291,1,100.0,HIGH
9997,FA,4002239,1,100.0,HIGH
9979,FA,4005534,1,100.0,HIGH
9987,FA,4005269,1,100.0,HIGH
9980,FA,4002694,1,100.0,HIGH
9981,FA,4005539,1,100.0,HIGH
9982,FA,4006741,1,100.0,HIGH
9983,FA,4005499,1,100.0,HIGH
9984,FA,4005262,1,100.0,HIGH
9985,FA,4005432,1,100.0,HIGH
9986,FA,4005265,1,100.0,HIGH
9988,FA,4003036,1,100.0,HIGH
9996,FA,4005286,3,100.0,HIGH
9989,FA,4005445,1,100.0,HIGH
9990,FA,4005492,1,100.0,HIGH
9991,FA,4005278,1,100.0,HIGH
9992,FA,4005448,1,100.0,HIGH
9993,FA,4005547,1,100.0,HIGH
9994,FA,4005281,1,100.0,HIGH
9995,FA,4002222,1,100.0,HIGH
9938,FA,4003370,1,100.0,HIGH
9937,FA,4007808,3,100.0,HIGH
9936,FA,4005016,1,100.0,HIGH
9886,FA,4007800,1,100.0,HIGH
9879,FA,4005717,2,100.0,HIGH
9880,FA,4004984,1,100.0,HIGH
9881,FA,4005649,3,100.0,HIGH
9882,FA,4007801,2,100.0,HIGH
9883,FA,4007320,1,100.0,HIGH
9884,FA,4004986,2,100.0,HIGH
9885,FA,4007799,1,100.0,HIGH
9887,FA,4006184,6,100.0,HIGH
9877,FA,4005622,4,100.0,HIGH
9888,FA,4004988,4,100.0,HIGH
9889,FA,4003483,1,100.0,HIGH
9890,FA,4003487,1,100.0,HIGH
9891,FA,4004990,4,100.0,HIGH
9892,FA,4002811,1,100.0,HIGH
9893,FA,4002513,2,100.0,HIGH
9894,FA,4004991,2,100.0,HIGH
9878,FA,4007798,1,100.0,HIGH
9876,FA,4007797,1,100.0,HIGH
9896,FA,4003432,1,100.0,HIGH
9866,FA,4004980,2,100.0,HIGH
9859,FA,4007795,1,100.0,HIGH
9860,FA,4005473,1,100.0,HIGH
9861,FA,4003049,1,100.0,HIGH
9862,FA,4004976,2,100.0,HIGH
9863,FA,4005791,3,100.0,HIGH
9864,FA,4004979,1,100.0,HIGH
9865,FA,4003386,1,100.0,HIGH
9867,FA,4007796,2,100.0,HIGH
9875,FA,4003323,2,100.0,HIGH
9868,FA,4002500,1,100.0,HIGH
9869,FA,4005691,2,100.0,HIGH
9870,FA,4004982,1,100.0,HIGH
9871,FA,4004981,1,100.0,HIGH
9872,FA,4002913,1,100.0,HIGH
9873,FA,4005498,4,100.0,HIGH
9874,FA,4003098,1,100.0,HIGH
9895,FA,4003414,1,100.0,HIGH
9897,FA,4002409,1,100.0,HIGH
9935,FA,4005018,4,100.0,HIGH
9926,FA,4005006,1,100.0,HIGH
9919,FA,4002921,3,100.0,HIGH
9920,FA,4002590,3,100.0,HIGH
9921,FA,4005003,1,100.0,HIGH
9922,FA,4003691,1,100.0,HIGH
9923,FA,4002541,1,100.0,HIGH
9924,FA,4003185,2,100.0,HIGH
9925,FA,4005004,2,100.0,HIGH
9927,FA,4005007,5,100.0,HIGH
9917,FA,4000444,1,100.0,HIGH
9928,FA,4001012,1,100.0,HIGH
9929,FA,4003494,1,100.0,HIGH
9930,FA,4003992,1,100.0,HIGH
9931,FA,4005014,1,100.0,HIGH
9932,FA,4007136,1,100.0,HIGH
9933,FA,4005017,1,100.0,HIGH
9934,FA,4005015,1,100.0,HIGH
9918,FA,4003180,1,100.0,HIGH
9916,FA,4005002,1,100.0,HIGH
9898,FA,4002372,2,100.0,HIGH
9906,FA,4004996,2,100.0,HIGH
9899,FA,4003089,2,100.0,HIGH
9900,FA,4002810,2,100.0,HIGH
9901,FA,4007135,1,100.0,HIGH
9902,FA,4002856,1,100.0,HIGH
9903,FA,4007802,1,100.0,HIGH
9904,FA,4004995,3,100.0,HIGH
9905,FA,4007061,5,100.0,HIGH
9907,FA,4003985,1,100.0,HIGH
9915,FA,4007803,2,100.0,HIGH
9908,FA,4004998,1,100.0,HIGH
9909,FA,4005479,1,100.0,HIGH
9910,FA,4002969,1,100.0,HIGH
9911,FA,4004999,3,100.0,HIGH
9912,FA,4005000,3,100.0,HIGH
9913,FA,4006645,3,100.0,HIGH
9914,FA,4005001,1,100.0,HIGH
9049,FA,4006106,3,100.0,HIGH
9048,FA,4005078,2,100.0,HIGH
9047,FA,4005077,2,100.0,HIGH
8160,FA,4000993,4,100.0,HIGH
8182,FA,4000844,1,100.0,HIGH
8183,FA,4001016,1,100.0,HIGH
8184,FA,4001026,3,100.0,HIGH
8185,FA,4002833,1,100.0,HIGH
8186,FA,4000863,5,100.0,HIGH
8187,FA,4001555,2,100.0,HIGH
8188,FA,4002361,4,100.0,HIGH
8189,FA,4002245,2,100.0,HIGH
8190,FA,4001027,1,100.0,HIGH
8191,FA,4002228,2,100.0,HIGH
8192,FA,4001036,1,100.0,HIGH
8193,FA,4002115,1,100.0,HIGH
8194,FA,4003144,4,100.0,HIGH
8195,FA,4003145,2,100.0,HIGH
8196,FA,4003154,1,100.0,HIGH
8197,FA,4003482,2,100.0,HIGH
8198,FA,4002148,4,100.0,HIGH
8181,FA,4001014,2,100.0,HIGH
8180,FA,4002050,7,100.0,HIGH
8179,FA,4003665,1,100.0,HIGH
8169,FA,4001807,7,100.0,HIGH
8162,FA,4001003,6,100.0,HIGH
8163,FA,4002933,6,100.0,HIGH
8164,FA,4001408,3,100.0,HIGH
8165,FA,4002405,2,100.0,HIGH
8166,FA,4000978,1,100.0,HIGH
8167,FA,4001420,1,100.0,HIGH
8168,FA,4003569,1,100.0,HIGH
8170,FA,4002044,4,100.0,HIGH
8178,FA,4003169,2,100.0,HIGH
8171,FA,4002535,9,100.0,HIGH
8172,FA,4002971,1,100.0,HIGH
8173,FA,4002357,2,100.0,HIGH
8174,FA,4001618,1,100.0,HIGH
8175,FA,4000618,2,100.0,HIGH
8176,FA,4000995,2,100.0,HIGH
8177,FA,4001006,1,100.0,HIGH
8199,FA,4003016,1,100.0,HIGH
8200,FA,4001042,1,100.0,HIGH
8201,FA,4003349,1,100.0,HIGH
8230,FA,4003069,3,100.0,HIGH
8223,FA,4001836,5,100.0,HIGH
8224,FA,4002316,3,100.0,HIGH
8225,FA,4001087,2,100.0,HIGH
8226,FA,4003713,1,100.0,HIGH
8227,FA,4001092,2,100.0,HIGH
8228,FA,4003082,5,100.0,HIGH
8229,FA,4001726,6,100.0,HIGH
8231,FA,4002866,3,100.0,HIGH
8221,FA,4003847,5,100.0,HIGH
8232,FA,4001601,2,100.0,HIGH
8233,FA,4003344,1,100.0,HIGH
8234,FA,4001575,2,100.0,HIGH
8235,FA,4002906,5,100.0,HIGH
8236,FA,4001083,1,100.0,HIGH
8237,FA,4002809,2,100.0,HIGH
8238,FA,4001086,1,100.0,HIGH
8222,FA,4002153,4,100.0,HIGH
8220,FA,4001154,5,100.0,HIGH
8202,FA,4003126,1,100.0,HIGH
8210,FA,4001397,2,100.0,HIGH
8203,FA,4003140,1,100.0,HIGH
8204,FA,4001044,1,100.0,HIGH
8205,FA,4001048,1,100.0,HIGH
8206,FA,4002640,1,100.0,HIGH
8207,FA,4002018,2,100.0,HIGH
8208,FA,4003249,1,100.0,HIGH
8209,FA,4003391,1,100.0,HIGH
8211,FA,4003892,2,100.0,HIGH
8219,FA,4002818,1,100.0,HIGH
8212,FA,4001880,2,100.0,HIGH
8213,FA,4001883,1,100.0,HIGH
8214,FA,4000552,1,100.0,HIGH
8215,FA,4000546,1,100.0,HIGH
8216,FA,4002400,1,100.0,HIGH
8217,FA,4000914,1,100.0,HIGH
8218,FA,4000404,1,100.0,HIGH
8161,FA,4000997,4,100.0,HIGH
8159,FA,4003492,8,100.0,HIGH
8079,FA,4000878,4,100.0,HIGH
8158,FA,4000992,1,100.0,HIGH
8101,FA,4003935,1,100.0,HIGH
8102,FA,4000925,8,100.0,HIGH
8103,FA,4005403,12,100.0,HIGH
8104,FA,4003529,1,100.0,HIGH
8105,FA,4000594,3,100.0,HIGH
8106,FA,4003026,3,100.0,HIGH
8107,FA,4001544,3,100.0,HIGH
8108,FA,4003816,1,100.0,HIGH
8109,FA,4000422,1,100.0,HIGH
8110,FA,4001356,1,100.0,HIGH
8111,FA,4003134,1,100.0,HIGH
8112,FA,4000442,1,100.0,HIGH
8113,FA,4000942,1,100.0,HIGH
8114,FA,4001278,1,100.0,HIGH
8115,FA,4000410,1,100.0,HIGH
8116,FA,4000721,4,100.0,HIGH
8117,FA,4000974,2,100.0,HIGH
8100,FA,4000923,1,100.0,HIGH
8099,FA,4001010,7,100.0,HIGH
8098,FA,4002631,1,100.0,HIGH
8088,FA,4000677,1,100.0,HIGH
8081,FA,4000898,1,100.0,HIGH
8082,FA,4000900,4,100.0,HIGH
8083,FA,4000638,2,100.0,HIGH
8084,FA,4002628,3,100.0,HIGH
8085,FA,4003639,2,100.0,HIGH
8086,FA,4003416,1,100.0,HIGH
8087,FA,4000820,2,100.0,HIGH
8089,FA,4001491,1,100.0,HIGH
8097,FA,4002615,1,100.0,HIGH
8090,FA,4001952,4,100.0,HIGH
8091,FA,4003965,1,100.0,HIGH
8092,FA,4002565,2,100.0,HIGH
8093,FA,4002751,12,100.0,HIGH
8094,FA,4003659,1,100.0,HIGH
8095,FA,4002591,8,100.0,HIGH
8096,FA,4002601,2,100.0,HIGH
8118,FA,4003521,4,100.0,HIGH
8119,FA,4001280,1,100.0,HIGH
8120,FA,4001554,1,100.0,HIGH
8149,FA,4002838,1,100.0,HIGH
8142,FA,4003279,3,100.0,HIGH
8143,FA,4001626,1,100.0,HIGH
8144,FA,4002479,2,100.0,HIGH
8145,FA,4001181,2,100.0,HIGH
8146,FA,4003099,2,100.0,HIGH
8147,FA,4002155,1,100.0,HIGH
8148,FA,4002825,2,100.0,HIGH
8150,FA,4002843,1,100.0,HIGH
8140,FA,4001207,1,100.0,HIGH
8151,FA,4002858,2,100.0,HIGH
8152,FA,4007750,7,100.0,HIGH
8153,FA,4001759,4,100.0,HIGH
8154,FA,4001362,1,100.0,HIGH
8155,FA,4000989,2,100.0,HIGH
8156,FA,4000991,2,100.0,HIGH
8157,FA,4000469,1,100.0,HIGH
8141,FA,4003718,5,100.0,HIGH
8139,FA,4000999,2,100.0,HIGH
8121,FA,4000679,1,100.0,HIGH
8129,FA,4000953,1,100.0,HIGH
8122,FA,4000610,1,100.0,HIGH
8123,FA,4003514,4,100.0,HIGH
8124,FA,4003777,12,100.0,HIGH
8125,FA,4002314,2,100.0,HIGH
8126,FA,4002950,2,100.0,HIGH
8127,FA,4003571,1,100.0,HIGH
8128,FA,4000826,1,100.0,HIGH
8130,FA,4002901,1,100.0,HIGH
8138,FA,4001545,1,100.0,HIGH
8131,FA,4002478,1,100.0,HIGH
8132,FA,4001264,1,100.0,HIGH
8133,FA,4002801,1,100.0,HIGH
8134,FA,4002829,2,100.0,HIGH
8135,FA,4000459,1,100.0,HIGH
8136,FA,4003339,3,100.0,HIGH
8137,FA,4003903,2,100.0,HIGH
8239,FA,4003295,1,100.0,HIGH
8240,FA,4001689,1,100.0,HIGH
8241,FA,4001725,1,100.0,HIGH
8242,FA,4001745,1,100.0,HIGH
8343,FA,4000647,1,100.0,HIGH
8344,FA,4000693,15,100.0,HIGH
8345,FA,4003353,3,100.0,HIGH
8346,FA,4001283,2,100.0,HIGH
8347,FA,4000947,2,100.0,HIGH
8348,FA,4000775,3,100.0,HIGH
8349,FA,4001290,1,100.0,HIGH
8350,FA,4003525,1,100.0,HIGH
8351,FA,4001298,1,100.0,HIGH
8352,FA,4003410,10,100.0,HIGH
8353,FA,4000860,6,100.0,HIGH
8354,FA,4001302,2,100.0,HIGH
8355,FA,4003332,2,100.0,HIGH
8356,FA,4003352,1,100.0,HIGH
8357,FA,4003405,2,100.0,HIGH
8358,FA,4003368,1,100.0,HIGH
8359,FA,4001328,1,100.0,HIGH
8342,FA,4001682,1,100.0,HIGH
8341,FA,4002584,14,100.0,HIGH
8340,FA,4002358,4,100.0,HIGH
8330,FA,4001221,2,100.0,HIGH
8323,FA,4001541,6,100.0,HIGH
8324,FA,4002315,1,100.0,HIGH
8325,FA,4003785,1,100.0,HIGH
8326,FA,4001426,1,100.0,HIGH
8327,FA,4002418,1,100.0,HIGH
8328,FA,4003325,1,100.0,HIGH
8329,FA,4001217,1,100.0,HIGH
8331,FA,4001641,1,100.0,HIGH
8339,FA,4000637,7,100.0,HIGH
8332,FA,4002189,5,100.0,HIGH
8333,FA,4001643,1,100.0,HIGH
8334,FA,4001231,1,100.0,HIGH
8335,FA,4000506,2,100.0,HIGH
8336,FA,4001248,1,100.0,HIGH
8337,FA,4001309,1,100.0,HIGH
8338,FA,4003048,1,100.0,HIGH
8360,FA,4003625,2,100.0,HIGH
8361,FA,4003489,3,100.0,HIGH
8362,FA,4002528,2,100.0,HIGH
8391,FA,4001971,5,100.0,HIGH
8384,FA,4002272,2,100.0,HIGH
8385,FA,4003452,1,100.0,HIGH
8386,FA,4003518,3,100.0,HIGH
8387,FA,4003515,3,100.0,HIGH
8388,FA,4000855,2,100.0,HIGH
8389,FA,4003882,3,100.0,HIGH
8390,FA,4003052,2,100.0,HIGH
8392,FA,4003462,5,100.0,HIGH
8382,FA,4000668,3,100.0,HIGH
8393,FA,4003862,1,100.0,HIGH
8394,FA,4003491,4,100.0,HIGH
8395,FA,4002828,4,100.0,HIGH
8396,FA,4003556,1,100.0,HIGH
8397,FA,4002698,3,100.0,HIGH
8398,FA,4003500,1,100.0,HIGH
8399,FA,4002321,1,100.0,HIGH
8383,FA,4002938,1,100.0,HIGH
8381,FA,4002776,2,100.0,HIGH
8363,FA,4001380,1,100.0,HIGH
8371,FA,4003051,1,100.0,HIGH
8364,FA,4003792,2,100.0,HIGH
8365,FA,4001926,3,100.0,HIGH
8366,FA,4003690,3,100.0,HIGH
8367,FA,4003662,2,100.0,HIGH
8368,FA,4003423,7,100.0,HIGH
8369,FA,4001627,2,100.0,HIGH
8370,FA,4003428,7,100.0,HIGH
8372,FA,4001634,1,100.0,HIGH
8380,FA,4001364,1,100.0,HIGH
8373,FA,4002577,1,100.0,HIGH
8374,FA,4001389,3,100.0,HIGH
8375,FA,4003509,4,100.0,HIGH
8376,FA,4002305,2,100.0,HIGH
8377,FA,4002442,2,100.0,HIGH
8378,FA,4002955,1,100.0,HIGH
8379,FA,4002666,1,100.0,HIGH
8322,FA,4001147,1,100.0,HIGH
8321,FA,4001127,1,100.0,HIGH
8320,FA,4003442,2,100.0,HIGH
8270,FA,4001126,1,100.0,HIGH
8263,FA,4003076,1,100.0,HIGH
8264,FA,4003085,1,100.0,HIGH
8265,FA,4003091,2,100.0,HIGH
8266,FA,4003097,1,100.0,HIGH
8267,FA,4003100,14,100.0,HIGH
8268,FA,4001244,2,100.0,HIGH
8269,FA,4003697,2,100.0,HIGH
8271,FA,4003028,1,100.0,HIGH
8261,FA,4001151,2,100.0,HIGH
8272,FA,4000429,1,100.0,HIGH
8273,FA,4003033,1,100.0,HIGH
8274,FA,4001098,3,100.0,HIGH
8275,FA,4002424,4,100.0,HIGH
8276,FA,4002485,4,100.0,HIGH
8277,FA,4000559,5,100.0,HIGH
8278,FA,4002297,7,100.0,HIGH
8262,FA,4003473,2,100.0,HIGH
8260,FA,4003047,2,100.0,HIGH
8280,FA,4003904,1,100.0,HIGH
8250,FA,4003923,7,100.0,HIGH
8243,FA,4001107,4,100.0,HIGH
8244,FA,4001892,3,100.0,HIGH
8245,FA,4001099,2,100.0,HIGH
8246,FA,4002300,3,100.0,HIGH
8247,FA,4000736,2,100.0,HIGH
8248,FA,4003511,2,100.0,HIGH
8249,FA,4003132,1,100.0,HIGH
8251,FA,4002487,1,100.0,HIGH
8259,FA,4000814,1,100.0,HIGH
8252,FA,4001105,1,100.0,HIGH
8253,FA,4003396,1,100.0,HIGH
8254,FA,4001500,4,100.0,HIGH
8255,FA,4002061,6,100.0,HIGH
8256,FA,4001100,2,100.0,HIGH
8257,FA,4001114,1,100.0,HIGH
8258,FA,4002854,3,100.0,HIGH
8279,FA,4002879,2,100.0,HIGH
8281,FA,4001494,2,100.0,HIGH
8319,FA,4003363,2,100.0,HIGH
8310,FA,4001183,2,100.0,HIGH
8303,FA,4003165,1,100.0,HIGH
8304,FA,4003218,3,100.0,HIGH
8305,FA,4003225,6,100.0,HIGH
8306,FA,4001162,4,100.0,HIGH
8307,FA,4003230,1,100.0,HIGH
8308,FA,4001166,2,100.0,HIGH
8309,FA,4002388,2,100.0,HIGH
8311,FA,4003277,1,100.0,HIGH
8301,FA,4001295,1,100.0,HIGH
8312,FA,4003283,1,100.0,HIGH
